text,label
"As a mechanical engineer, you are designing a lightweight bicycle frame for competitive racing. Describe how you would apply finite element analysis (FEA) and material selection criteria to optimize the frame geometry and ensure structural integrity under dynamic loading conditions.",Apply
Derive the relationship between the mole fraction of components taking part in the reaction and the extent of the reaction.,Analyze
Can you list the layers of the Earth's atmosphere from inner to outer?,Remember
Show your calculations for all THREE (3) options and then discuss which one of the options you prefer.,Analyze
Discuss the comparison between 'Quantitative Instruments' and 'Qualitative Instruments' of monetary policy. ,Understand
"In your own words, how would you define transferable skills",Understand
Paraphrase the legal statute.,Understand
Defend the importance of net neutrality.,Evaluate
Reproduce the steps to implement a priority queue using a heap data structure?,Remember
Generate solutions for reducing plastic packaging.,Evaluate
Would you solve these two problems using similar approaches,Apply
How can you use your knowledge of political science to analyze international relations?,Apply
PERCEPTION STUDIES based on SURVEY METHOD are useful and common in both academic and market research. Critically evaluate the strategies used  in data collection that can increase the response rate when conducting a survey.,Evaluate
The unemployment problem can be overcome by increasing the aggregate output in a country. Explain THREE (3) multiplier concepts that can be applied in this problem. ,Apply
Explain following instruction used in C languages.,Understand
Compare different methods of conflict resolution.,Evaluate
Design a decentralized social networking platform that ensures user privacy and data ownership using blockchain technology.,Create
"State, define and list the advantage(s) and disadvantage(s) of the THREE animal selection methods for multiple traits. ",Understand
Judge the scalability of a distributed database system for handling concurrent read and write operations in a cloud environment.,Evaluate
How can you use knowledge from neuroscience and technology to develop new gadgets?,Create
Formulate an algorithm for optimizing routing decisions in software-defined networking (SDN) based on real-time network conditions and traffic patterns.,Create
Explain the concept of mechanical vibrations and their effects on structural integrity and human comfort.,Understand
"Explain the concept of multithreading and its advantages in concurrent programming, illustrating with a practical example.",Understand
"Evaluate the thermal conductivity of different insulation materials (e.g., fiberglass, foam, aerogel) in building envelopes, considering factors such as material density and porosity.",Analyze
Select the relevant data points for your analysis.,Analyze
Write in details FIVE (5) phases of design process.,Understand
Derive the expression for setting out of curve by offset from long chord method.,Analyze
Categorize the types of renewable energy sources.,Analyze
Decide on the best strategy for entering a new market.,Evaluate
