text,label
Describe the components involved in the formation of a folded enzyme. ,Comprehension
List the characteristics peculiar to the Cubist movement.,Knowledge
"""Don’t use public instance variables"" is defensive programming techniques. discuss why it is good advice?",Evaluation
Determine the Fermi level (in eV) of the doped semiconductor and draw the energy band diagram. ,Application
Briefly explain why surface tension remains constant once critical micelle concentration (CMC) is reached. ,Comprehension
"Comparing to the reference sequence, identify the functional elements to represent S2 and S3, respectively. ",Comprehension
Suggest and elaborate any TWO (2) efforts or methods that your company may use in order to gain competitive advantage over your competitors.,Synthesis
decide about the most exciting part of the book. being sure to give at least three reasons why?,Evaluation
How does...compare/contrast with...?,Analysis
Distinguish clearly between power and authority.,Analysis
Construct a basic diagram or figure to demonstrate your understandings on what Information System is.,Comprehension
Recite the the Gaussian law,Knowledge
Explain how e-mail agents work.,Comprehension
Determine  which  sub-stage that the  deal  is currently  in for the  following cases.,Application
Describe the components in the Mechanical and electrical System used in buildings.,Comprehension
Immobilization enables industrial enzymes to be used repeatedly. List THREE advantages of immobilized enzyme and give an example of large scale application of immobilized enzyme in industry.,Comprehension
"A five-year, RM1,000 par value bond with a 6 percent semi-annual coupon is trading at current yield of 4 percent. Compute the duration of the bond. ",Application
Discover FOUR (4) characteristic of IT infrastructure to be considered.,Synthesis
Discuss the main objective of layout design rules. ,Comprehension
Analyze and discuss the conceptual influence of the philosophy on education today.,Analysis
Explain on the advantages of switching from a flat-file processing system to a database management system. ,Comprehension
Can you assess the value or importance of . . . ?,Evaluation
Discuss ONE (1) advantage and ONE (1) disadvantage of BASIC and FORM based authentication mechanisms.,Comprehension
Interpret the graph and state how many trees were cut down to produce paper.,Application
Write another ending to the story that is different from the author’s ending.,Synthesis
Critically  appraise  of  making  data  warehouse  Web  Enable  in  the company.,Evaluation
Justify your answers with elaborations by providing any TWO (2) reasons.,Evaluation
Explain the Media Richness Model. Use the model to discuss how managers can pick the best channel in communicating with staff and support your discussion with a scenario. ,Evaluation
Briefly provide any TWO (2) real life situations to illustrate on ethical dilemma.,Comprehension
"In your opinion, identify the relationship between factors of and a country's economic system.",Comprehension
 How do we differentiate between an interview and an interrogation?,Analysis
What solutions would you suggest for...?,Synthesis
Identify and discuss THREE (3) issues on employee productivity problems that companies face.,Comprehension
Compare and contrast Manufacturing Resource Planning  (MRP-II) and Lean Manufacturing.,Analysis
Name and briefly describe three types of column chromatography used in protein purification.,Comprehension
"In your opinion,  provide  any  TWO  (2)  reasons  why  the  actions  of  one  firm  can significantly affect the sales of the other firms in an oligopoly market. ",Comprehension
State the conductivity of a semiconductor at 0 K and clearly explain your answer. ,Comprehension
Define CRM and discuss how the CRM can be implemented in the business environment.,Application
List THREE types of Atomic Force Mircroscopes (AFM).,Knowledge
Define prosocial behaviors. ,Knowledge
Explain why a sustained inflation is a purely monetary phenomenon and cannot exist without the cooperation of the Bank Negara Malaysia (BNM). ,Comprehension
Suggest TWO (2) ways of managing knowledge that organization can perform in order to gain sustainable advantage in today's rapid changing market environment.,Synthesis
